date,qrf,rf,rougher.output.recovery,final.output.recovery,qrf_final,rf_final
2016-09-02T10:59:59Z,83.50434003625358,83.94424190696617,82.21141739893677,58.85920907398765,57.26774027807538,57.145257748404894
2016-09-02T11:59:59Z,80.54192758753207,80.4136003735679,82.4899687568777,59.90843683487113,57.4245742031614,57.37076953811012
2016-09-02T12:59:59Z,84.54858336530802,84.60482298986963,83.7587463815592,63.972886894467614,63.833266518924034,63.80657014263671
2016-09-02T13:59:59Z,84.23425014659011,84.30022413770094,82.9251586801687,64.1859434521821,63.833266518924034,63.80657014263671
2016-09-02T14:59:59Z,84.4610442122082,84.47569485296839,82.96797655790125,64.19303567366087,63.833266518924034,63.80657014263671
2016-09-02T15:59:59Z,83.5512387864626,83.94424190696617,82.71375584682168,65.46136635128235,63.93908781327748,63.91231595185201
2016-09-02T16:59:59Z,82.60164152999587,82.5144828045586,82.44601132029658,64.89939538800034,63.833266518924034,63.80657014263671
2016-09-02T17:59:59Z,84.54858336530802,84.60482298986963,82.9650593222129,65.64803051315069,63.93908781327748,63.962176311929255
2016-09-02T18:59:59Z,80.24321555235396,80.36877891182128,82.15674249081025,64.16242320989274,63.833266518924034,63.80657014263671
2016-09-02T19:59:59Z,84.54858336530802,84.60482298986963,83.16062471332005,65.58721996011947,63.833266518924034,63.80657014263671
2016-09-02T20:59:59Z,84.54858336530802,84.60482298986963,83.50995669697419,64.82580941226225,63.833266518924034,63.80657014263671
2016-09-02T21:59:59Z,84.54858336530802,84.60482298986963,83.59623350346791,65.664211469011,63.833266518924034,63.80657014263671
2016-09-02T22:59:59Z,80.80695087967919,80.72967059498949,82.87152784088303,63.623971060762095,63.833266518924034,63.80657014263671
2016-09-02T23:59:59Z,80.1707363934014,80.21913893298384,82.37090785637065,62.38064757970016,63.573163461361226,63.607602782112714
2016-09-03T00:59:59Z,77.60241799649249,77.0519102580591,81.45205877735204,60.87779637444918,59.961655163931965,59.66073685575026
2016-09-03T01:59:59Z,79.71183818530885,80.06514635126653,81.8579090415723,59.517124851718414,57.28170549519323,57.219719319648696
2016-09-03T02:59:59Z,79.94054775100044,80.14308590952345,82.31178728959026,60.46435024595448,59.60789416858925,59.20025003762768
2016-09-03T03:59:59Z,84.54858336530802,84.60482298986963,83.69165933221302,64.25284295665942,63.833266518924034,63.80657014263671
2016-09-03T04:59:59Z,80.24321555235396,80.36877891182128,82.81942859590782,63.55199910306764,63.833266518924034,63.80657014263671
2016-09-03T05:59:59Z,80.01931111861413,80.14308590952345,82.27732234821079,62.779931137332376,63.833266518924034,63.80657014263671
2016-09-03T06:59:59Z,84.54858336530802,84.60482298986963,83.92665268259682,65.23076772279727,63.833266518924034,63.80657014263671
2016-09-03T07:59:59Z,84.54858336530802,84.60482298986963,84.18194936147266,65.13503548439044,63.833266518924034,63.80657014263671
2016-09-03T08:59:59Z,83.56894480945539,83.73796433221688,82.98572324731096,63.84929794979181,63.833266518924034,63.80657014263671
2016-09-03T09:59:59Z,80.01931111861413,80.14308590952345,81.86555206297103,59.76614347667063,57.347472498512495,57.219719319648696
2016-09-03T10:59:59Z,80.31693257438394,80.36877891182128,82.44649774258961,60.97860329545221,59.32988042900897,59.25290762821987
2016-09-03T11:59:59Z,84.54858336530802,84.60482298986963,82.8833805922715,62.67364097215733,62.868674546229315,62.808630748482955
2016-09-03T12:59:59Z,80.1707363934014,80.21913893298384,82.12971096212262,61.12309640432321,60.37490471780617,60.04301416030184
2016-09-03T13:59:59Z,84.26236452208117,84.10327095758426,82.54265864432769,63.45342060203046,63.833266518924034,63.80657014263671
2016-09-03T14:59:59Z,80.31693257438394,80.36877891182128,82.29153625602308,62.25337659652134,62.47489363313854,62.49489874456927
2016-09-03T15:59:59Z,79.94054775100044,80.14308590952345,81.82875546762607,60.67378072657164,59.33051632070026,59.345165525578366
2016-09-03T16:59:59Z,79.94054775100044,80.14308590952345,81.7000972410572,61.1789924977827,61.010072016366436,61.10398416765118
2016-09-03T17:59:59Z,79.4845844250642,79.60540973332581,81.21946287190325,60.65948372510048,59.38725607209914,59.26974840914752
2016-09-03T18:59:59Z,79.71183818530885,80.06514635126653,81.62037270914747,59.25001074753212,57.26774027807538,57.219719319648696
2016-09-03T19:59:59Z,78.62888009312651,78.28170249431369,81.22806689150514,59.44571891815462,57.201973274756114,57.219719319648696
2016-09-03T20:59:59Z,80.31693257438394,80.36877891182128,82.09995827519654,62.910316228744165,63.833266518924034,63.80657014263671
2016-09-03T21:59:59Z,80.1707363934014,80.14308590952345,81.3402913861931,62.08464708929935,63.21863141597912,63.12489010417094
2016-09-03T22:59:59Z,80.31693257438394,80.36877891182128,81.48561940329392,62.24437454024356,63.833266518924034,63.80657014263671
2016-09-03T23:59:59Z,80.31693257438394,80.45585575190645,82.10678270720314,62.00515996650031,63.09506003991909,63.12489010417094
2016-09-04T00:59:59Z,80.31693257438394,80.36877891182128,81.86774855211137,62.38122350220268,63.769722122535796,63.80657014263671
2016-09-04T01:59:59Z,80.24321555235396,80.36877891182128,81.62023783676476,62.487219980700424,63.769722122535796,63.80657014263671
2016-09-04T02:59:59Z,80.1707363934014,80.2927117249109,81.60058391221936,62.92062731306626,63.833266518924034,63.80657014263671
2016-09-04T03:59:59Z,80.31693257438394,80.36877891182128,83.0499369659327,61.20256365210304,60.32409464749858,60.228162698880084
2016-09-04T04:59:59Z,84.54858336530802,84.60482298986963,84.68643577943013,62.81140098988212,63.833266518924034,63.80657014263671
2016-09-04T05:59:59Z,74.80485419763292,74.6054894215164,80.84783372066131,60.456768246877225,59.67863917763386,58.7191273136045
2016-09-04T06:59:59Z,84.54858336530802,84.60482298986963,84.25458233691813,66.24983371531998,63.8829981651367,63.80657014263671
2016-09-04T07:59:59Z,81.32376015279145,81.09407146703411,82.76529972348554,63.031980415120444,63.833266518924034,63.80657014263671
2016-09-04T08:59:59Z,81.50528387780216,81.2622303233004,82.70959064053037,62.83105394118729,63.833266518924034,63.80657014263671
2016-09-04T09:59:59Z,80.31693257438394,80.36877891182128,82.35399665716317,63.22617953429958,63.833266518924034,63.80657014263671
2016-09-04T10:59:59Z,80.31693257438394,80.36877891182128,82.02643672499316,63.00572799139572,63.833266518924034,63.80657014263671
2016-09-04T11:59:59Z,80.31693257438394,80.36877891182128,82.68987604135187,62.59962659338773,63.63670785774947,63.607602782112714
2016-09-04T12:59:59Z,79.53891263624713,79.89599048603601,81.64605972051667,60.7638981728549,60.38704657059104,60.47659309666139
2016-09-04T13:59:59Z,84.54858336530802,84.60482298986963,84.62186051798805,66.37854348006478,63.93908781327748,63.91231595185201
2016-09-04T14:59:59Z,84.54858336530802,84.60482298986963,84.52924930738095,66.88375312400143,68.22077274440588,68.42836587626287
2016-09-04T15:59:59Z,84.54858336530802,84.60482298986963,84.13846878412396,64.59352225703527,63.833266518924034,63.80657014263671
2016-09-04T16:59:59Z,84.54858336530802,84.60482298986963,84.42168059329146,65.24659617964063,63.833266518924034,63.80657014263671
2016-09-04T17:59:59Z,84.54858336530802,84.60482298986963,83.6656910766962,63.884777391668706,63.833266518924034,63.80657014263671
2016-09-04T18:59:59Z,79.76873137817253,80.06514635126653,81.90159353681106,61.187330568071275,61.9383935036199,61.988679526555934
2016-09-04T19:59:59Z,84.54858336530802,84.60482298986963,83.50064263273642,65.03054839209166,63.833266518924034,63.80657014263671
2016-09-04T20:59:59Z,81.67488561796657,81.30483147706171,82.76749228672715,63.83402042210725,63.833266518924034,63.80657014263671
2016-09-04T21:59:59Z,80.0956086559191,80.14308590952345,82.34250026802796,61.33330302704493,62.47117220843689,62.205595133319946
2016-09-04T22:59:59Z,80.31693257438394,80.36877891182128,83.00475141500566,63.10916135353282,63.833266518924034,63.80657014263671
2016-09-04T23:59:59Z,80.1707363934014,80.21913893298384,82.3467951020408,63.34965815053772,63.833266518924034,63.80657014263671
2016-09-05T00:59:59Z,79.94054775100044,80.08404253986677,82.167161038515,62.17950066997749,63.63670785774947,63.607602782112714
2016-09-05T01:59:59Z,79.95823179171711,80.08404253986677,82.45084992845756,61.945105096805605,63.49568475655617,63.38935040092676
2016-09-05T02:59:59Z,74.43964785875812,74.48879462649161,79.60080707836056,58.24912409879017,57.201973274756114,57.145257748404894
2016-09-05T03:59:59Z,84.54858336530802,84.60482298986963,82.57722727988359,64.77668506522933,63.833266518924034,63.80657014263671
2016-09-05T04:59:59Z,80.31693257438394,80.36877891182128,82.2364004640429,63.453630585429075,63.833266518924034,63.80657014263671
2016-09-05T05:59:59Z,80.1707363934014,80.21913893298384,81.99206413551659,62.105625492264586,63.569805033764105,63.38935040092676
2016-09-05T06:59:59Z,79.89412446943555,80.08404253986677,81.77776317080938,61.42704437182817,61.973166324476125,61.988679526555934
2016-09-05T07:59:59Z,79.97042200674053,80.08404253986677,81.47924848318068,60.91924303193796,60.866712730660765,60.74024364257989
2016-09-05T08:59:59Z,80.31693257438394,80.30973554216462,81.9893010465169,61.5350515417256,62.61175627153823,62.39384129367625
2016-09-05T09:59:59Z,84.54858336530802,84.60482298986963,84.01740623393951,66.99850997782016,68.22077274440588,68.42836587626287
2016-09-05T10:59:59Z,84.54858336530802,84.60482298986963,84.30162222578154,67.90018602671815,68.77759346332837,68.72038911438896
2016-09-05T11:59:59Z,84.54858336530802,84.60482298986963,84.44769441611824,64.16020050906978,63.833266518924034,63.80657014263671
2016-09-05T12:59:59Z,80.31693257438394,80.36877891182128,82.94619710583768,64.4796419341403,63.833266518924034,63.80657014263671
2016-09-05T13:59:59Z,80.24321555235396,80.36877891182128,82.96584052888956,65.3626447955546,63.8829981651367,63.80657014263671
2016-09-05T14:59:59Z,84.54858336530802,84.60482298986963,83.59265510150216,67.67026784681711,68.46930011357034,68.56957812964582
2016-09-05T15:59:59Z,84.54858336530802,84.60482298986963,84.18649590700163,67.23234248440247,68.46930011357034,68.56957812964582
2016-09-05T16:59:59Z,84.54858336530802,84.60482298986963,84.63147262508473,69.03323242722577,68.77759346332837,68.72038911438896
2016-09-05T17:59:59Z,84.54858336530802,84.60482298986963,84.83334469298741,67.48986535752788,68.46930011357034,68.56957812964582
2016-09-05T18:59:59Z,84.54858336530802,84.60482298986963,83.98001667030188,66.4422973470426,68.22077274440588,68.28374459588245
2016-09-05T19:59:59Z,84.54858336530802,84.60482298986963,84.19168787815414,67.47609685149142,68.46930011357034,68.56957812964582
2016-09-05T20:59:59Z,84.54858336530802,84.60482298986963,85.04530380902867,69.53204446005837,68.87278492031602,68.77568386170326
2016-09-05T21:59:59Z,84.54858336530802,84.60482298986963,85.60189128884275,68.48846195012928,68.77759346332837,68.72038911438896
2016-09-05T22:59:59Z,80.0956086559191,80.14308590952345,82.60671022345507,65.32950971388584,63.833266518924034,63.80657014263671
2016-09-05T23:59:59Z,80.95315518573106,80.96010013635527,83.41259681541945,68.37739104912673,68.77759346332837,68.72038911438896
2016-09-06T00:59:59Z,80.58241183339688,80.5029697070809,83.3635406175066,68.95671833549589,68.87278492031602,68.77568386170326
2016-09-06T01:59:59Z,84.54858336530802,84.60482298986963,84.21554524179548,70.94914071283773,70.726563895198,71.50700055726784
2016-09-06T02:59:59Z,84.54858336530802,84.60482298986963,85.08737688447836,71.0015895293431,70.56498863869905,71.23457047062634
2016-09-06T03:59:59Z,84.54858336530802,84.60482298986963,85.4039187495262,70.49255340942585,69.47329610855473,69.42964019237992
2016-09-06T04:59:59Z,84.54858336530802,84.60482298986963,84.83518814476754,68.01756377976979,68.87278492031602,68.77568386170326
2016-09-06T05:59:59Z,84.54858336530802,84.60482298986963,84.39665683049752,68.18485899250454,68.87278492031602,68.77568386170326
2016-09-06T06:59:59Z,84.54858336530802,84.60482298986963,84.03351495812443,67.64957048926584,68.57124479344786,68.56957812964582
2016-09-06T07:59:59Z,84.54858336530802,84.60482298986963,84.0187644121634,68.0291712489364,68.82400988394252,68.77568386170326
2016-09-06T08:59:59Z,79.97042200674053,80.14308590952345,82.09674133709562,63.53986943958955,63.833266518924034,63.80657014263671
2016-09-06T09:59:59Z,74.43964785875812,74.48879462649161,78.79954415219603,61.470126838094366,62.89087891219767,62.86970624894835
2016-09-06T10:59:59Z,84.54858336530802,84.60482298986963,84.8857622913746,69.06691511741685,68.87278492031602,68.77568386170326
2016-09-06T11:59:59Z,84.54858336530802,84.60482298986963,84.58817031154675,68.04639040843983,68.87278492031602,68.77568386170326
2016-09-06T12:59:59Z,84.54858336530802,84.60482298986963,84.34933790083419,67.24057943572318,68.77759346332837,68.72038911438896
2016-09-06T13:59:59Z,84.54858336530802,84.60482298986963,84.16732992750798,66.91448214630252,68.37205237921309,68.47572887724233
2016-09-06T14:59:59Z,84.54858336530802,84.60482298986963,83.88449043606388,67.24247932364364,68.46930011357034,68.56957812964582
2016-09-06T15:59:59Z,84.54858336530802,84.60482298986963,83.90387846606214,66.83851898314022,68.37448688364782,68.56957812964582
2016-09-06T16:59:59Z,80.1707363934014,80.21913893298384,82.34342186508783,64.70771582887663,63.833266518924034,63.80657014263671
2016-09-06T17:59:59Z,84.3670596402973,84.43666413360332,83.11689232515084,67.92661645246534,68.87278492031602,68.77568386170326
2016-09-06T18:59:59Z,84.54858336530802,84.60482298986963,84.44127243438986,69.25236441149828,68.87278492031602,68.77568386170326
2016-09-06T19:59:59Z,84.54858336530802,84.60482298986963,84.13602199146199,66.69359431089337,68.32433094155127,68.47572887724233
2016-09-06T20:59:59Z,84.54858336530802,84.60482298986963,84.23753644110678,67.12321805007547,68.77759346332837,68.72038911438896
2016-09-06T21:59:59Z,82.45958912551039,82.47206427184472,82.50485417893918,66.21134569976049,68.27124550107638,68.47572887724233
2016-09-06T22:59:59Z,84.54858336530802,84.60482298986963,83.50813555825374,67.60350619796448,68.77759346332837,68.72038911438896
2016-09-06T23:59:59Z,84.54858336530802,84.60482298986963,83.72625440744994,67.57052752016638,68.77759346332837,68.72038911438896
2016-09-07T00:59:59Z,83.91985477136421,84.07574087707944,83.32386926755788,66.62582098535226,68.22077274440588,68.42836587626287
2016-09-07T01:59:59Z,80.82364643839833,80.77205126952622,83.13575635780694,66.66786223055595,68.22077274440588,68.42836587626287
2016-09-07T02:59:59Z,74.43964785875812,74.48879462649161,80.36189668458977,62.36477082416883,63.457185196593755,63.12489010417094
2016-09-07T03:59:59Z,84.54858336530802,84.60482298986963,84.07595535661346,68.30732675730906,68.87278492031602,68.77568386170326
2016-09-07T04:59:59Z,84.54858336530802,84.60482298986963,84.456610745245,69.5645119464442,68.87278492031602,68.77568386170326
2016-09-07T05:59:59Z,84.54858336530802,84.60482298986963,84.70274160472316,69.17323188149523,68.87278492031602,68.77568386170326
2016-09-07T06:59:59Z,84.54858336530802,84.60482298986963,84.4883928538498,68.14163592628442,68.87278492031602,68.77568386170326
2016-09-07T07:59:59Z,84.54858336530802,84.60482298986963,83.36715160174737,67.38324504381465,68.77759346332837,68.72038911438896
2016-09-07T08:59:59Z,84.54858336530802,84.60482298986963,84.39632149793194,68.2608105293177,68.87278492031602,68.77568386170326
2016-09-07T09:59:59Z,84.54858336530802,84.60482298986963,85.18678349180288,68.8606388214872,68.87278492031602,68.77568386170326
2016-09-07T10:59:59Z,84.54858336530802,84.60482298986963,85.75537928160327,68.92913560839857,68.87278492031602,68.77568386170326
2016-09-07T11:59:59Z,84.54858336530802,84.60482298986963,85.96145694559638,68.77976222425917,68.87278492031602,68.77568386170326
2016-09-07T12:59:59Z,84.54858336530802,84.60482298986963,86.09248125114188,68.07113967112652,68.87278492031602,68.77568386170326
2016-09-07T13:59:59Z,84.54858336530802,84.60482298986963,84.95778809290728,66.74359464470776,68.22151385486373,68.47572887724233
2016-09-07T14:59:59Z,84.54858336530802,84.60482298986963,84.5879141346717,65.6330074602983,64.7508011614982,64.46393671744941
2016-09-07T15:59:59Z,84.54858336530802,84.60482298986963,84.51420092205773,66.1765586094902,64.03733272343374,63.962176311929255
2016-09-07T16:59:59Z,84.54858336530802,84.60482298986963,84.44425807803572,66.46537610579041,64.80029920215276,64.51318526282847
2016-09-07T17:59:59Z,84.54858336530802,84.60482298986963,84.20744852610675,65.67957645509773,63.833266518924034,63.80657014263671
2016-09-07T18:59:59Z,84.54858336530802,84.60482298986963,84.45863214784531,66.05597256072933,63.93908781327748,63.962176311929255
2016-09-07T19:59:59Z,80.0956086559191,80.14308590952345,82.4095515103688,63.785729114325214,63.833266518924034,63.80657014263671
2016-09-07T20:59:59Z,80.01931111861413,80.14308590952345,81.53628486254557,64.20325602647678,63.833266518924034,63.80657014263671
2016-09-07T21:59:59Z,80.3651630298992,80.55682777865033,82.86311935142282,66.43374113380992,68.17104109819323,68.28374459588245
2016-09-07T22:59:59Z,84.54858336530802,84.60482298986963,84.06078050207566,68.50502422497935,68.87278492031602,68.77568386170326
2016-09-07T23:59:59Z,84.54858336530802,84.60482298986963,84.73344596177695,68.6323943460573,68.87278492031602,68.77568386170326
2016-09-08T00:59:59Z,84.21607158308298,84.10327095758426,83.31212799327133,66.09172831228896,63.93908781327748,63.91231595185201
2016-09-08T01:59:59Z,74.56483450793668,74.54783799614829,75.44452314337717,58.816885763979855,57.201973274756114,57.145257748404894
2016-09-08T02:59:59Z,74.56483450793668,74.54783799614829,75.05929454315549,61.4448354499874,61.406749253413565,61.52120390936113
2016-09-08T03:59:59Z,74.56483450793668,74.54783799614829,75.2402345017592,61.63506758149028,61.148204046271864,61.19192361903973
2016-09-08T04:59:59Z,84.54858336530802,84.60482298986963,82.94359131992276,67.89429660128738,68.87278492031602,68.77568386170326
2016-09-08T05:59:59Z,84.54858336530802,84.60482298986963,83.46253390270645,69.05828773250947,68.87278492031602,68.77568386170326
2016-09-08T06:59:59Z,84.54858336530802,84.60482298986963,83.3220548601735,67.86831992926885,68.77759346332837,68.72038911438896
2016-09-08T07:59:59Z,84.54858336530802,84.60482298986963,82.57633500458017,66.429864340007,68.22077274440588,68.47572887724233
2016-09-08T08:59:59Z,84.21607158308298,84.10327095758426,82.07472213262716,66.21423087438949,68.17104109819323,68.47572887724233
2016-09-08T09:59:59Z,80.31693257438394,80.36877891182128,81.61588797625068,64.47461650027506,63.833266518924034,63.80657014263671
2016-09-08T10:59:59Z,80.24321555235396,80.36877891182128,81.1137865431274,64.30094637040007,63.833266518924034,63.80657014263671
2016-09-08T11:59:59Z,81.37463017617118,81.09407146703411,81.60664624070267,64.89781667231772,63.833266518924034,63.80657014263671
2016-09-08T12:59:59Z,74.43964785875812,74.48879462649161,77.2121485366178,59.360572037638995,57.42182852091693,57.36826778106119
2016-09-08T13:59:59Z,74.43964785875812,74.48879462649161,75.6606110569445,57.8739841210788,57.11803017876072,57.145257748404894
2016-09-08T14:59:59Z,80.31693257438394,80.36877891182128,81.48224741379049,65.45349976760097,63.833266518924034,63.80657014263671
2016-09-08T15:59:59Z,80.31693257438394,80.36877891182128,81.49001377934171,64.29493327627277,63.833266518924034,63.80657014263671
2016-09-08T16:59:59Z,81.37463017617118,81.09407146703411,81.99756611506055,64.59688039979333,63.833266518924034,63.80657014263671
2016-09-08T17:59:59Z,84.54858336530802,84.60482298986963,83.26475926287374,66.22444597795871,68.17104109819323,68.42836587626287
2016-09-08T18:59:59Z,84.54858336530802,84.60482298986963,83.31034600738145,67.62557896036081,68.72987202566657,68.72038911438896
2016-09-08T19:59:59Z,80.54874634219206,80.55682777865033,81.64136263168008,64.91327991606447,63.833266518924034,63.80657014263671
2016-09-08T20:59:59Z,84.54858336530802,84.60482298986963,82.69199789949175,67.10780176640138,68.47256587561213,68.56957812964582
2016-09-08T21:59:59Z,84.54858336530802,84.60482298986963,82.78887962390873,67.5750737099877,68.51571653418449,68.56957812964582
2016-09-08T22:59:59Z,84.54858336530802,84.60482298986963,82.7127308152663,66.85283577923893,68.22077274440588,68.47572887724233
2016-09-08T23:59:59Z,84.54858336530802,84.60482298986963,81.90924771852323,66.11404101744318,65.25751352390662,65.32710891912215
2016-09-09T00:59:59Z,83.91245740190998,83.72445239046544,81.56631384625685,65.60210679432761,63.833266518924034,63.80657014263671
2016-09-09T01:59:59Z,84.54858336530802,84.60482298986963,82.26063602119943,66.84250790849917,68.27124550107638,68.47572887724233
2016-09-09T02:59:59Z,82.6521443151886,82.66011313867376,81.76973122949056,65.55664104102557,63.833266518924034,63.80657014263671
2016-09-09T03:59:59Z,80.31693257438394,80.36877891182128,81.46215649650992,64.7988607126606,63.833266518924034,63.80657014263671
2016-09-09T04:59:59Z,79.65075885841185,80.06514635126653,80.75999927489778,62.82164611788994,63.65825713469762,63.80657014263671
2016-09-09T05:59:59Z,79.71183818530885,80.06514635126653,80.36240735075245,64.00214113327799,63.833266518924034,63.80657014263671
2016-09-09T06:59:59Z,74.43964785875812,74.48879462649161,75.79365768874686,59.70541619791751,57.798274498367526,57.58157702027662
2016-09-09T07:59:59Z,84.54858336530802,84.60482298986963,82.73359395717033,66.9268587993365,68.22077274440588,68.42836587626287
2016-09-09T08:59:59Z,80.31693257438394,80.45585575190645,81.16644214611752,65.66945313552476,63.8829981651367,63.80657014263671
2016-09-09T09:59:59Z,80.1707363934014,80.21913893298384,81.45365784923962,63.56760545322397,63.833266518924034,63.80657014263671
2016-09-09T10:59:59Z,80.31693257438394,80.36877891182128,81.55507402388353,66.05745559348584,63.8829981651367,63.80657014263671
2016-09-09T11:59:59Z,80.31693257438394,80.36877891182128,81.61537807118452,65.85129194454954,63.8829981651367,63.80657014263671
2016-09-09T12:59:59Z,84.54858336530802,84.60482298986963,82.44165960537838,66.26615802493383,64.08706436964637,63.962176311929255
2016-09-09T13:59:59Z,84.54858336530802,84.60482298986963,82.47520858193195,66.63096888093295,66.7486930212856,67.10846101065022
2016-09-09T14:59:59Z,83.64948889403401,83.32069422157723,81.97407230539176,66.02066127469762,63.8829981651367,63.80657014263671
2016-09-09T15:59:59Z,80.31693257438394,80.41517232827114,81.20689664467027,64.3917858525535,63.833266518924034,63.80657014263671
2016-09-09T16:59:59Z,81.40940635895363,81.21740886155379,81.55557988008928,65.81136793638956,63.833266518924034,63.80657014263671
2016-09-09T17:59:59Z,84.54858336530802,84.60482298986963,82.46742056823102,66.82370507888079,68.27124550107638,68.47572887724233
2016-09-09T18:59:59Z,84.34672528471395,84.27142981385056,82.18633305186785,67.2018343431826,68.42157867590853,68.56957812964582
2016-09-09T19:59:59Z,84.54858336530802,84.60482298986963,82.43221594206202,67.67582795012697,68.77759346332837,68.72038911438896
2016-09-09T20:59:59Z,84.54858336530802,84.60482298986963,83.603598621306,68.2688812292403,68.87278492031602,68.77568386170326
2016-09-09T21:59:59Z,84.54858336530802,84.60482298986963,83.46917728171803,67.31751417655013,68.77759346332837,68.72038911438896
2016-09-09T22:59:59Z,80.41206178010823,80.55682777865033,82.09023540637264,64.37918674618517,63.833266518924034,63.80657014263671
2016-09-09T23:59:59Z,80.3651630298992,80.55682777865033,82.33095874479734,65.67253743729906,65.25751352390662,65.42295334172498
2016-09-10T00:59:59Z,83.64948889403401,83.32069422157723,82.74570792826114,66.11378671662015,66.7486930212856,67.10846101065022
2016-09-10T01:59:59Z,84.34672528471395,84.27142981385056,82.6327229616421,65.64812413163305,63.8829981651367,63.80657014263671
2016-09-10T02:59:59Z,83.99751013654368,83.89261124673175,82.5624180019617,65.92685497521747,63.988819459490145,63.91231595185201
2016-09-10T03:59:59Z,84.54858336530802,84.60482298986963,82.8083385926821,67.17605316472155,68.42157867590853,68.56957812964582
2016-09-10T04:59:59Z,84.54858336530802,84.60482298986963,83.31568835720486,67.02175113716548,68.42157867590853,68.56957812964582
