,alpha,colsample_bytree,gamma,lambda,max_depth,min_child_weight,subsample,loss
32,18.89992361810551,0.5286402691800883,43.98502592392586,12.579375786151203,2.0,4.674421568711048,0.7877245621764338,6.587835757736994
87,44.8861327962869,0.05355214529781837,53.531713520359006,34.61081894881157,3.0,107.49421802250653,0.9387586753458117,6.588024190003983
35,7.044572512718996,0.6049856156253097,41.47469810035501,21.686963771030427,2.0,22.208184995219362,0.3549192544681374,6.588959454938382
5,2.1349539327810754,0.37799595573230776,1.7391247551609799,44.092519106951286,4.0,135.1411689568078,0.6462974974880409,6.593180831626387
22,36.582658169636034,0.050645558215333064,84.16097242976537,23.584920119772942,4.0,145.15033822628794,0.8526410918026248,6.593371005037849
93,43.5471531322045,0.965086668825903,80.53646029893739,31.272027500467907,2.0,27.716158082982577,0.9216813548594046,6.602822992280151
56,11.519028626556821,0.10342241160468404,29.426827447015015,29.635099570896113,2.0,0.5923761827225951,0.48275745282132765,6.609145050565231
23,34.26076485531564,0.778463285279879,69.65835655195384,32.31797382686213,2.0,6.815895263943069,0.702720905610683,6.613275696897695
30,23.125408727175856,0.4093961586888826,51.82167400551952,27.996510765037954,2.0,6.833521960617422,0.30622785259671614,6.61580341701003
73,22.35751074827261,0.2843565416544283,43.17313855319417,39.25803370652338,2.0,1.272436579107353,0.5727453279213547,6.61752469569125
49,12.539575761177165,0.31158127310735867,94.79657333437332,42.137921881280406,3.0,2.9570333518587106,0.5595583629458989,6.619356483861697
96,48.864498299614965,0.22272674070135962,50.81734065283453,40.375844596186305,3.0,21.565569855161005,0.9840775117096718,6.626268896236872
89,49.46196090484125,0.10819028157032716,67.13183765693462,44.06191094663781,2.0,138.7109362846681,0.9851749086330222,6.6270950858883
55,28.9891806219168,0.9083547677241299,70.71821604725321,11.204350866287596,2.0,6.818295795848571,0.7353338178861966,6.628695277349219
58,39.190644623712075,0.48834113943426005,16.276128490910864,35.98643572341947,2.0,1.4092732666844958,0.5471761011327851,6.6291514211466485
21,36.9923417610456,0.21723091357812996,82.63068837341075,37.976901276278234,4.0,9.19485809862921,0.7629126835990511,6.63370211791378
6,29.49855135695081,0.19498643299679824,35.17719176338416,2.900106625651339,3.0,34.29324489241296,0.35946068884676174,6.635935853002456
54,33.82230290556094,0.36846574245072927,86.76141454133823,32.174958821037634,3.0,0.045308896997817656,0.30777873630729174,6.641238177829716
31,23.371381105359692,0.31314500381262583,64.7864477067446,19.684327161063752,2.0,13.937338625695963,0.320551124048068,6.641830164791439
2,17.66526900935404,0.35985008014224495,95.22775375412506,11.768048499095979,4.0,0.0493138386881237,0.5765164763278998,6.642715898527985
75,14.35264635631956,0.37943923651413736,86.46566236029068,16.775608422698372,2.0,27.783575935405583,0.8038845245370136,6.647188176746426
69,3.345335998786801,0.8180938462894036,71.6629934291449,29.11403928353597,2.0,1.7547117287752112,0.8273452733355534,6.659482343023036
92,46.19716493034582,0.0877647914993951,84.64965987658898,48.597072734337345,3.0,77.37935110055147,0.9959373694032809,6.6605741218333705
59,35.06812059128996,0.43476840247392046,53.246888003995096,47.80965535372456,3.0,46.74282606747446,0.3289998803657102,6.682276495557262
14,4.973323334861503,0.45744601934076,61.431402354903405,36.93444437360946,3.0,61.555474480230146,0.4699603042953766,6.685353564129543
72,21.046897106493148,0.707894629279453,56.37213401973111,44.8798217369083,2.0,7.717825103804844,0.7119050422221853,6.689417701230804
3,10.53078361527871,0.20423012225917075,7.682923264621414,11.344453172379742,4.0,0.8385730822185082,0.8063377440941266,6.697583531353743
74,26.231469232287658,0.4340053182422827,25.029761804224677,22.533357332703275,2.0,13.604043858097304,0.45015141807124803,6.698346410251412
26,41.97055869609939,0.2714439983765185,89.7614815282561,48.368162523705706,4.0,23.981073575662652,0.9032718734037694,6.7057165717131895
28,45.75950127198413,0.7343253619670844,92.75686030960196,40.718042342276505,4.0,88.16797466716757,0.708898596277812,6.706608312348246
39,20.11801754054593,0.33825586169235355,27.909497285935352,26.364380698950928,2.0,130.61944676476867,0.534524108955974,6.709355196315965
79,29.56745277038938,0.22233414841714172,62.86061337814586,37.14573828508666,3.0,115.34777808287691,0.7727158777391908,6.714638351369095
42,21.614440315882298,0.5756467562028567,73.84715210281493,30.147582521394227,3.0,21.90706563985919,0.5979523568206642,6.715382933431451
80,24.705123880325004,0.3961123228155576,59.69717833282137,47.29787779116629,2.0,70.69074028627323,0.7335062244080928,6.718125194344575
38,25.95760302194742,0.23861859055292844,86.68758581438153,7.062076791217191,2.0,2.292883262330321,0.36910662639107217,6.728557928340139
65,15.44504952815457,0.636915886943144,49.88862480786187,33.64169531622594,2.0,0.22148865914307278,0.7513379218292817,6.738296202796808
71,12.554502287894763,0.5327826929998237,79.1064490685687,19.93760278550617,2.0,5.3137586164565365,0.9593857193320624,6.741293723361985
13,19.327838431393268,0.8448869493882527,31.1401266270243,43.72697079996935,2.0,0.6823975228996146,0.41765362742663054,6.748521187198544
18,14.60316885366016,0.3592066668690988,57.823532195864416,2.545602686094517,4.0,1.2981738745916476,0.48307326241151005,6.7545067778323
70,17.80088378455134,0.4778404564542519,66.96747442915208,41.46379526050342,2.0,0.7843716448393973,0.6681025797190693,6.7549509885571615
37,2.393599898853118,0.8004645102131507,48.3295917693747,15.92394530218367,2.0,4.27771718332267,0.5759339505984316,6.755323803154457
17,26.860538931682186,0.5319692230669963,20.53278797887896,0.850303595294799,3.0,0.29197309779838554,0.5886088330567412,6.779311951807094
41,7.0339948744511105,0.15056670018328738,54.59109523213383,9.093675533699363,2.0,0.019596050664963723,0.4373466342054212,6.785789470595642
61,4.7434292615560345,0.19598922734837593,39.005209887049716,43.61365285903344,2.0,0.19825971728408243,0.9975828702978699,6.787034829833028
53,3.935708775425347,0.6218077524717202,99.35844008280372,25.51183244693085,2.0,10.476451366458239,0.6254620563237868,6.79239876998369
45,1.3125929488017203,0.4462324324522226,22.190790506585074,20.950976944962445,3.0,9.40560735187269,0.5172395570671187,6.793372022601923
19,10.339618606780544,0.07967074360361712,82.04329954275397,45.30465358309578,3.0,3.3200110528837117,0.9846631682741704,6.800553901032898
43,16.489745729880887,0.6997472660268944,65.6889001623311,22.4711470863153,2.0,99.4064694232781,0.3995672494003433,6.814855016634449
68,27.61586977146973,0.7447497114813582,61.90845032991429,32.038384011384196,2.0,0.11239814526076265,0.6399307349904442,6.820857046399684
47,24.75942449249696,0.25235546214410665,47.86456497107908,30.537807343154505,3.0,0.11834696138982681,0.5042399321847743,6.826819246539514
11,44.09006193252964,0.6532000644564651,10.524081315398503,34.086762907448495,3.0,0.1742265005072578,0.6247087690465674,6.834481639002515
83,17.15127882722856,0.2621384993293164,41.32497251321625,41.01051406207075,3.0,59.476325150377704,0.8149993327118882,6.854910813920949
34,13.941517202119883,0.7091031990038439,77.2401970548706,27.832318960018263,2.0,0.5460106608249969,0.43857701639553187,6.8812059074975
0,1.2680742574736188,0.07923104871495432,10.067220669286327,1.0815779804931647,3.0,2.254638759567018,0.3805249326187252,6.890885426464073
10,10.38405174009934,0.45856964456771443,1.4472660023502133,5.980183167294162,3.0,0.041332588247227686,0.9283830967204667,6.935486280023047
1,14.748725217077034,0.7492256465378652,8.963634993226455,30.420986202649658,3.0,1.547329510408168,0.49369990985482004,6.939473422905443
40,12.948869275920813,0.6594650219410012,64.28572439813419,35.03921558474016,2.0,0.31625734899525454,0.3381316968239053,6.9469675138570945
57,24.125522316249036,0.9992653218085327,58.91765972567558,23.88882795060882,3.0,0.06908877036823932,0.4182886765936281,7.03274093002066
4,47.25864917106264,0.6631421161958885,44.70328886586648,45.679048146215415,3.0,0.09675655521910194,0.8930105309257095,7.046438812613229
16,48.08300497164455,0.6157254996336982,36.225092316248904,0.3049613468773138,3.0,1.0049630473325712,0.40338737433295374,7.12587865778716
