,alpha,colsample_bytree,gamma,lambda,max_depth,min_child_weight,subsample,loss
1,44.26285657736567,0.6309864650815252,65.6269254533682,43.04368778939771,2.0,0.611265230712914,0.36181884165149686,6.834500254458109
79,44.018089406220916,0.335268543629196,74.99556006875946,32.866976830191845,3.0,51.09977838324087,0.8319521109626239,6.837581611318485
9,47.08681667100994,0.4533686652095939,28.539910137680344,36.87450835684169,4.0,0.27165919996459675,0.40583545629428325,6.839635828738001
27,38.801696243828886,0.9701482077878926,40.46418694177843,26.905659759770735,3.0,5.43442663915336,0.9267154082044287,6.856876458053406
52,28.68023269912642,0.4904248281409682,93.7893434526337,34.34171155719354,4.0,1.361313460157205,0.45181406843637184,6.860344974683095
32,36.926535729963526,0.24949707975535992,58.02821804580614,28.597979714283667,3.0,0.6106979228757883,0.8700544579057494,6.880638205365515
57,6.648346704292727,0.3109271262974533,53.58382932173657,47.065257888044734,4.0,0.7624175791733363,0.6234159425835585,6.883738883685279
46,4.211733004502829,0.4166273363441483,82.76691976298648,44.919240163953006,4.0,1.6977027837161656,0.5666724423011216,6.8841808977125725
94,46.39498271725297,0.1129405033462825,44.91094013004713,4.349890977250954,3.0,0.26342372702168704,0.7054261497368277,6.892497659336404
12,16.342509818316636,0.7897520910050463,4.448718062350725,31.75759262570217,3.0,115.9357484192897,0.39002243974145034,6.919576101735574
60,12.189163999917797,0.5591664297311499,62.198902680300066,41.399843828735904,3.0,0.8782310394355991,0.6668578829420214,6.922575272733694
50,1.5054414803203362,0.5712905064852678,99.29382250811085,35.930197057799916,4.0,0.09644459225506213,0.4309127050790158,6.92285062305917
59,31.002676653286112,0.05880733616938008,43.517981298789174,27.853270048050565,4.0,0.09406061634531312,0.9298262118218205,6.930180155849137
74,19.52604056479085,0.28762047438473576,31.516857903315838,23.99435776728662,3.0,1.2536424299154003,0.7731068878542211,6.93094556899213
84,23.495580322634417,0.287171703200172,49.62527277582064,29.67922648499325,4.0,0.6999736926704538,0.5439031306050756,6.963151198621713
19,43.04856335040898,0.7911379786304469,35.824920871943064,46.36325909792228,4.0,10.657020838184396,0.32940186713643743,6.969931898303413
4,9.725789052269109,0.7952105752111409,91.39184863770488,8.998146782910748,2.0,0.028695161833721027,0.36272122058631484,6.984593993010544
2,40.38381784046581,0.7292753115529301,30.293705872147545,49.91917184157953,4.0,1.19114186202161,0.5591131418836345,7.028767475957718
41,40.319245701323716,0.24809217293620062,41.090626264109275,11.585840199742698,2.0,0.0507276814277608,0.7225186979569302,7.055914639268983
64,15.126561183772495,0.19899191951372538,26.515965776049125,49.81037523842734,2.0,0.02515231306947459,0.35407126725811283,7.113219110110082
